variable_name,variable_value,variable_label
q45020,882,"Medicare - UnitedHealthcare Insurance Company (AL,FL,GA,KY,MS,NC,SC,TN) (PPO)-NC"
q45020,883,"Medicare - UnitedHealthcare of Wisconsin, Inc.(South)-KY/NC/TN/VA H5253 (HMO/POS)-NC"
q45020,884,Commercial - Aetna Life Insurance Company (North Dakota) (PPO/EPO)-ND
q45020,885,Commercial - Compass Rose Health Plan (PPO)-ND
q45020,886,Commercial - Medica Health Plans (MHP) (HMO/POS)-ND
q45020,887,Commercial - Medica Insurance Company (MIC) (PPO)-ND
q45020,888,Commercial - Medica Self-Insured (MSI) (PPO)-ND
q45020,889,Commercial - Sanford Health Plan (HMO)-ND
q45020,890,"Commercial - UnitedHealthcare Military & Veterans Services, LLC (POS)-ND"
q45020,891,Medicaid - Sanford Health Plan (HMO)-ND
q45020,892,Medicare - Medica Health Plans (MHP) (HMO)-ND
q45020,893,"Medicare - Sierra Health and Life Insurance Company, Inc. (CO,MT,ND,SD,UT,WY) (PPO)-ND"
q45020,894,Commercial - Aetna Health Inc. (Pennsylvania) - Nebraska (HMO/POS)-NE
q45020,895,Commercial - Aetna Life Insurance Company (Nebraska) (PPO/EPO)-NE
q45020,896,"Commercial - Avera Health Plans, Inc. (HMO)-NE"
q45020,897,Commercial - Cigna Health and Life Insurance Company - Nebraska (PPO)-NE
q45020,898,Commercial - Compass Rose Health Plan (PPO)-NE
q45020,899,Commercial - Connecticut General Life Insurance Company - Nebraska (PPO)-NE
q45020,900,Commercial - Coventry Health and Life Insurance Company (Nebraska) (PPO)-NE
q45020,901,"Commercial - Coventry Health Care of Nebraska, Inc. (HMO/POS)-NE"
q45020,902,"Commercial - Health Alliance Midwest, Inc. (HMO/POS)-NE"
q45020,903,Commercial - Medica Insurance Company-Nebraska (PPO)-NE
q45020,904,"Commercial - United Healthcare Services, Inc (Nebraska) (PPO)-NE"
q45020,905,Commercial - UnitedHealthcare Insurance Company (Nebraska) (PPO)-NE
q45020,906,"Commercial - UnitedHealthcare Military & Veterans Services, LLC (POS)-NE"
q45020,907,"Medicaid - UnitedHealthcare of the Midlands, Inc. d/b/a UnitedHealthcare Community Plan (Nebraska) (HMO)-NE"
q45020,908,"Medicaid - WellCare of Nebraska, Inc. (HMO)-NE"
q45020,909,Medicare - Aetna Health Inc. (Pennsylvania) - Nebraska (HMO)-NE
q45020,910,Medicare - Aetna Life Insurance Company (Nebraska) (PPO)-NE
q45020,911,"Medicare - CHA HMO, Inc (Hawaii/Iowa) (HMO)-NE"
q45020,912,Medicare - Coventry Health and Life Insurance Company (Iowa) (PPO)-NE
q45020,913,"Medicare - Health Alliance Midwest, Inc. (PPO)-NE"
q45020,914,"Medicare - Health Alliance Midwest, Inc. (HMO)-NE"
q45020,915,"Medicare - Sierra Health and Life Insurance Company, Inc. (IA,KS,MO,NE) (PPO)-NE"
q45020,916,"Medicare - UnitedHealthcare Insurance Company (IA,KS,MO,NE) (PPO)-NE"
q45020,917,Medicare - UnitedHealthcare of the Midlands (HMO)-NE
q45020,918,Commercial - Aetna Life Insurance Company (NH/VT) (PPO/EPO)-NH
q45020,919,"Commercial - Anthem Health Plans of New Hampshire, Inc. d/b/a/ Anthem Blue Cross and Blue Shield in New Hampshire (HMO/POS)-NH"
q45020,920,"Commercial - Anthem Health Plans of New Hampshire, Inc. d/b/a/ Anthem Blue Cross and Blue Shield in New Hampshire (PPO)-NH"
q45020,921,Commercial - Cigna Health and Life Insurance Company - New Hampshire (HMO/POS/PPO)-NH
q45020,922,Commercial - Compass Rose Health Plan (PPO)-NH
q45020,923,Commercial - Connecticut General Life Insurance Company - New Hampshire (HMO/POS/PPO)-NH
q45020,924,Commercial - Harvard Pilgrim Health Care of New England (NH) (HMO/POS)-NH
q45020,925,"Commercial - Martin's Point US Family Health Plan (NH, NY, PA, VT) (HMO)-NH"
q45020,926,"Commercial - Matthew Thornton Health Plan, Inc. dba Anthem Health Plan of NH, Inc. (HMO/POS)-NH"
q45020,927,"Commercial - Minuteman Health, Inc. (HMO/POS)-NH"
q45020,928,"Commercial - Tufts Associated Health Maintenance Organization, Inc. (HMO/POS)-NH"
q45020,929,"Commercial - United HealthCare Services, Inc. (New Hampshire) (PPO)-NH"
q45020,930,Commercial - UnitedHealthcare Insurance Company (New Hampshire) (PPO)-NH
q45020,931,"Medicaid - Boston Medical Center Health Plan, Inc. (d/b/a Well Sense Health Plan) (HMO)-NH"
q45020,932,"Medicaid - Granite State Health Plan, Inc. d/b/a New Hampshire Healthy Families (HMO)-NH"
q45020,933,"Medicare - Arcadian Health Plan, Inc. (HMO)-NH"
q45020,934,Medicare - Care Improvement Plus South Central Insurance Company (HMO/POS)-NH
q45020,935,"Medicare - Martin's Point Generations Advantage, Inc. (PPO)-NH"
q45020,936,"Medicare - Martin's Point Generations Advantage, Inc. (HMO/POS)-NH"
q45020,937,"Medicare - Sierra Health and Life Insurance Company, Inc.-(CT,MA,ME,NH,RI,VT) (PPO)-NH"
q45020,938,Commercial - Aetna Health Inc. (New Jersey) (HMO/POS)-NJ
q45020,939,Commercial - Aetna Life Insurance Company (New Jersey) (PPO/EPO)-NJ
q45020,940,"Commercial - AmeriHealth HMO, Inc. - New Jersey (HMO/POS)-NJ"
q45020,941,Commercial - AmeriHealth Insurance Company of New Jersey (PPO)-NJ
q45020,942,Commercial - AmeriHealth Insurance Company of New Jersey (POS)-NJ
q45020,943,Commercial - Cigna Health and Life Insurance Company - New Jersey (PPO)-NJ
q45020,944,"Commercial - Cigna HealthCare of New Jersey, Inc. (HMO/POS)-NJ"
q45020,945,Commercial - Compass Rose Health Plan (PPO)-NJ
q45020,946,Commercial - Connecticut General Life Insurance Company - New Jersey (PPO)-NJ
q45020,947,"Commercial - Horizon Blue Cross Blue Shield of New Jersey, Inc. (HMO)-NJ"
q45020,948,"Commercial - Horizon Healthcare Services, Inc. /dba/ Horizon Blue Cross Blue Shield of New Jersey, Inc. (POS)-NJ"
q45020,949,"Commercial - Horizon Healthcare Services, Inc. /dba/ Horizon Blue Cross Blue Shield of New Jersey, Inc. (PPO/EPO)-NJ"
q45020,950,"Commercial - Oxford Health Insurance Company, Inc. (New Jersey) (PPO)-NJ"
q45020,951,Commercial - Oxford Health Plans of New Jersey (HMO/POS)-NJ
q45020,952,"Commercial - QualCare, Inc. (New Jersey) (PPO)-NJ"
q45020,953,Commercial - UnitedHealthcare Insurance Company (New Jersey) (PPO)-NJ
q45020,954,"Commercial - UnitedHealthcare Services, Inc (New Jersey) (PPO)-NJ"
q45020,955,Medicaid - Aetna Better Health of New Jersey (HMO)-NJ
q45020,956,"Medicaid - AmeriChoice of New Jersey, Inc. dba UnitedHealthcare Community Plan (NJ) (HMO)-NJ"
q45020,957,"Medicaid - Amerigroup New Jersey, Inc. (HMO)-NJ"
q45020,958,"Medicaid - Horizon Healthcare of New Jersey, Inc. d/b/a Horizon NJ Health (HMO)-NJ"
q45020,959,"Medicaid - WellCare Health Plans of New Jersey, Inc. (HMO)-NJ"
q45020,960,Medicare - Aetna Health Inc. (New Jersey) (HMO)-NJ
q45020,961,Medicare - Aetna Life Insurance Company (New Jersey) (PPO)-NJ
q45020,962,Medicare - Aetna Life Insurance Company (Regional NJ) (PPO)-NJ
q45020,963,"Medicare - Amerigroup New Jersey, Inc. (HMO)-NJ"
q45020,964,Medicare - Care Improvement Plus South Central Insurance Company (HMO/POS)-NJ
q45020,965,Medicare - Clover Insurance Company (PPO)-NJ
q45020,966,Medicare - Geisinger Quality Options (PPO)-NJ
q45020,967,Medicare - Horizon Insurance Company (HMO)-NJ
q45020,968,Medicare - Horizon Insurance Company (PPO)-NJ
q45020,969,Medicare - Oxford Health Plans of New Jersey (Medicare) (HMO/POS)-NJ
q45020,970,"Medicare - Sierra Health and Life Insurance Company, Inc. (HMO/POS)-NJ"
q45020,971,"Medicare - Sierra Health and Life Insurance Company, Inc. (NJ) (PPO)-NJ"
q45020,972,"Medicare - UnitedHealthcare Insurance Company (NJ,NY) (PPO)-NJ"
q45020,973,"Medicare - WellCare Health Plans of New Jersey, Inc. (HMO)-NJ"
q45020,974,Commercial - Aetna Life Insurance Company (New Mexico) (PPO/EPO)-NM
q45020,975,Commercial - Blue Cross and Blue Shield of New Mexico (HMO/PPO)-NM
q45020,976,"Commercial - Blue Cross and Blue Shield of New Mexico, a Division of Health Care Service Corporation (FEP) (PPO)-NM"
q45020,977,Commercial - Cigna Health and Life Insurance Company - New Mexico (PPO)-NM
q45020,978,Commercial - Compass Rose Health Plan (PPO)-NM
q45020,979,Commercial - Connecticut General Life Insurance Company - New Mexico (PPO)-NM
q45020,980,Commercial - New Mexico Health Connections (HMO)-NM
q45020,981,Commercial - New Mexico Health Connections (PPO)-NM
q45020,982,"Commercial - Presbyterian Health Plan, Inc. (HMO/POS/PPO)-NM"
q45020,983,Commercial - Presbyterian Insurance Company (PPO)-NM
q45020,984,"Commercial - United Healthcare Services, Inc (New Mexico) (PPO)-NM"
q45020,985,Commercial - UnitedHealthcare Insurance Company (New Mexico) (PPO)-NM
q45020,986,"Commercial - UnitedHealthcare Military & Veterans Services, LLC (POS)-NM"
q45020,987,Medicaid - Blue Cross and Blue Shield of New Mexico (HMO)-NM
q45020,988,Medicaid - Molina Healthcare of New Mexico (HMO)-NM
q45020,989,"Medicaid - Presbyterian Health Plan, Inc. (HMO)-NM"
q45020,990,"Medicaid - UnitedHealthcare Community Plan, Inc - New Mexico (HMO)-NM"
q45020,991,Medicare - Aetna Life Insurance Company (New Mexico) (PPO)-NM
q45020,992,Medicare - Blue Cross and Blue Shield of Illinois/Blue Cross Blue Shield of New Mexico (PPO)-NM
q45020,993,Medicare - Blue Cross and Blue Shield of Illinois/Blue Cross Blue Shield of New Mexico (HMO)-NM
q45020,994,Medicare - Care Improvement Plus South Central Insurance Company (HMO/POS)-NM
q45020,995,Medicare - CHRISTUS Health Plan (HMO)-NM
q45020,996,Medicare - Molina Healthcare of New Mexico (HMO)-NM
q45020,997,"Medicare - Presbyterian Health Plan, Inc. (HMO)-NM"
q45020,998,Medicare - Presbyterian Insurance Company (PPO)-NM
q45020,999,"Medicare - Sierra Health and Life Insurance Company, Inc. (AR,LA,NM,OK,TX) (PPO)-NM"
q45020,1000,Medicare - UnitedHealthcare Insurance Company (NM) (PPO)-NM
q45020,1001,Commercial - Aetna Health Inc. (Pennsylvania) - Arizona (HMO/POS)-NV
q45020,1002,Commercial - Aetna Life Insurance Company (Nevada) (PPO/EPO)-NV
q45020,1003,Commercial - Cigna Health and Life Insurance Company - Nevada (PPO)-NV
q45020,1004,Commercial - Compass Rose Health Plan (PPO)-NV
q45020,1005,Commercial - Connecticut General Life Insurance Company - Nevada (PPO)-NV
q45020,1006,"Commercial - Health Plan of Nevada, Inc. (HMO/POS)-NV"
q45020,1007,Commercial - Prominence Health Plan (HMO/POS)-NV
q45020,1008,Commercial - Rocky Mountain Hospital and Medical Services Inc. dba Anthem Blue Cross and Blue Shield (Nevada) (PPO)-NV
q45020,1009,Commercial - Sierra Health & Life (PPO)-NV
q45020,1010,"Commercial - United Healthcare Services, Inc (Nevada) (PPO)-NV"
q45020,1011,Commercial - UnitedHealthcare Insurance Company (Nevada) (PPO)-NV
q45020,1012,"Commercial - UnitedHealthcare Military & Veterans Services, LLC (POS)-NV"
q45020,1013,"Medicaid - AMERIGROUP Nevada, Inc. (HMO)-NV"
q45020,1014,"Medicaid - Health Plan of Nevada, Inc. (HMO)-NV"
q45020,1015,Medicare - Aetna Health Inc. (Pennsylvania) - Arizona (HMO)-NV
q45020,1016,Medicare - Aetna Life Insurance Company (Nevada) (PPO)-NV
q45020,1017,"Medicare - Health Plan of Nevada, Inc. (HMO)-NV"
q45020,1018,Medicare - Hometown Health - Nevada (HMO)-NV
q45020,1019,"Medicare - Humana Health Plan, Inc. (Nevada) (HMO)-NV"
q45020,1020,"Medicare - PacifiCare of Colorado, Inc. (AZ/CO/NV) (HMO)-NV"
q45020,1021,Medicare - Prominence Health Plan (HMO)-NV
q45020,1022,"Medicare - Sierra Health and Life Insurance Company, Inc. (AZ,CA,NV) (PPO)-NV"
q45020,1023,"Medicare - UnitedHealthcare Insurance Company (AZ,CA,NV) (PPO)-NV"
q45020,1024,Commercial - Aetna Health Inc. (New York) (HMO/POS)-NY
q45020,1025,Commercial - Aetna Life Insurance Company (New York) (PPO/EPO)-NY
q45020,1026,"Commercial - Capital District Physicians' Health Plan, Inc. (CDPHP) (HMO)-NY"
q45020,1027,"Commercial - Capital District Physicians' Healthcare Network, Inc. (CDPHN) (HMO/POS)-NY"
q45020,1028,"Commercial - Capital District Physicians' Healthcare Network, Inc. (CDPHN) (PPO)-NY"
q45020,1029,"Commercial - CDPHP Universal Benefits, Inc. (PPO)-NY"
q45020,1030,Commercial - Cigna Health and Life Insurance Company - New York (HMO/POS/PPO)-NY
q45020,1031,Commercial - Compass Rose Health Plan (PPO)-NY
q45020,1032,Commercial - Connecticut General Life Insurance Company - New York (HMO/POS/PPO)-NY
q45020,1033,"Commercial - Empire HealthChoice Assurance, Inc. dba Empire Blue Cross Blue Shield in New York (PPO)-NY"
q45020,1034,"Commercial - Empire HealthChoice Assurance, Inc. dba Empire BlueCross BlueShield (POS/PPO/EPO)-NY"
q45020,1035,"Commercial - Empire HealthChoice HMO, Inc. d/b/a Empire BlueCross BlueShield HMO (HMO/POS)-NY"
q45020,1036,Commercial - Excellus BlueCross BlueShield (HMO/POS/PPO)-NY
q45020,1037,Commercial - Group Health Incorporated (PPO)-NY
q45020,1038,"Commercial - HealthNow New York, Inc. (HMO/POS/PPO)-NY"
q45020,1039,Commercial - HIP Health Plan of New York (HMO/POS)-NY
q45020,1040,"Commercial - Independent Health Association, Inc. (HMO/POS)-NY"
q45020,1041,"Commercial - Independent Health Association, Inc. (PPO)-NY"
q45020,1042,"Commercial - Martin's Point US Family Health Plan (NH, NY, PA, VT) (HMO)-NY"
q45020,1043,"Commercial - MVP Health Plan, Inc. (HMO/POS)-NY"
q45020,1044,"Commercial - MVP Health Plan, Inc. (PPO)-NY"
q45020,1045,Commercial - Oscar Insurance Corporation (PPO)-NY
q45020,1046,"Commercial - Oxford Health Insurance Company, Inc. (New York) (PPO)-NY"
q45020,1047,Commercial - Oxford Health Plans of New York (HMO/POS)-NY
q45020,1048,Commercial - UnitedHealthcare Insurance Company of New York (PPO)-NY
q45020,1049,"Commercial - UnitedHealthcare Services, LLC ( New York) (PPO)-NY"
q45020,1050,Commercial - Univera Healthcare (HMO/POS/PPO)-NY
q45020,1051,Medicaid - Affinity Health Plan (HMO)-NY
q45020,1052,"Medicaid - Capital District Physicians' Health Plan, Inc. (CDPHP) (HMO)-NY"
q45020,1053,Medicaid - Excellus BlueCross BlueShield (HMO)-NY
q45020,1054,"Medicaid - Healthfirst PHSP, Inc. (HMO)-NY"
q45020,1055,"Medicaid - HealthNow New York, Inc. (HMO)-NY"
q45020,1056,"Medicaid - HealthPlus HP, LLC (HMO)-NY"
q45020,1057,Medicaid - HIP Health Plan of New York (HMO)-NY
q45020,1058,"Medicaid - Independent Health Association, Inc. (HMO)-NY"
q45020,1059,Medicaid - MetroPlus Health Plan (HMO)-NY
q45020,1060,"Medicaid - Molina Healthcare of New York, Inc. (HMO)-NY"
q45020,1061,"Medicaid - MVP Health Plan, Inc. (HMO)-NY"
q45020,1062,"Medicaid - New York State Catholic Health Plan, Inc. (HMO)-NY"
q45020,1063,"Medicaid - UnitedHealthcare of New York, Inc. d/b/a/UnitedHealthcare Community Plan (HMO)-NY"
q45020,1064,"Medicaid - WellCare of New York, Inc. (HMO)-NY"
q45020,1065,Medicaid - YourCare Health Plan (HMO)-NY
q45020,1066,Medicare - Aetna Better Health Inc (New York) (HMO)-NY
q45020,1067,Medicare - Aetna Health Inc. (New York) (HMO)-NY
q45020,1068,Medicare - Aetna Life Insurance Company (New York) (PPO)-NY
q45020,1069,Medicare - Affinity Health Plan (HMO)-NY
q45020,1070,Medicare - American Progressive Life & Health Insurance Company of New York (PPO)-NY
q45020,1071,"Medicare - Capital District Physicians' Health Plan, Inc. (CDPHP) (HMO)-NY"
q45020,1072,"Medicare - CDPHP Universal Benefits, Inc. (PPO)-NY"
q45020,1073,Medicare - Centers Plan For Healthy Living (HMO)-NY
q45020,1074,"Medicare - Elderplan, Inc. (HMO)-NY"
q45020,1075,"Medicare - Empire HealthChoice HMO, Inc. d/b/a Empire BlueCross BlueShield HMO (HMO)-NY"
q45020,1076,Medicare - Excellus BlueCross BlueShield (HMO)-NY
q45020,1077,Medicare - Excellus BlueCross BlueShield (PPO)-NY
q45020,1078,Medicare - Group Health Incorporated (PPO)-NY
q45020,1079,"Medicare - Healthfirst Health Plan, Inc (HMO)-NY"
q45020,1080,"Medicare - HealthNow New York, Inc. (PPO)-NY"
q45020,1081,"Medicare - HealthNow New York, Inc. (HMO)-NY"
q45020,1082,Medicare - HIP Health Plan of New York (HMO)-NY
q45020,1083,"Medicare - Humana Health Company of New York, Inc. (HMO)-NY"
q45020,1084,Medicare - Humana Insurance Company of New York (PPO)-NY
q45020,1085,"Medicare - Independent Health Association, Inc. (HMO)-NY"
q45020,1086,"Medicare - Independent Health Association, Inc. (PPO)-NY"
q45020,1087,"Medicare - Liberty Health Advantage, Inc. (HMO)-NY"
q45020,1088,"Medicare - MVP Health Plan, Inc. (PPO)-NY"
q45020,1089,"Medicare - MVP Health Plan, Inc. (HMO/POS)-NY"
q45020,1090,"Medicare - New York State Catholic Health Plan, Inc. (HMO)-NY"
q45020,1091,"Medicare - New York State Catholic Health Plan, Inc. (POS)-NY"
q45020,1092,Medicare - Oxford Health Plans of New York (Medicare) (HMO)-NY
q45020,1093,Medicare - RiverSpring Health Plans (HMO)-NY
q45020,1094,"Medicare - SENIOR WHOLE HEALTH OF NEW YORK, INC. (HMO)-NY"
q45020,1095,"Medicare - Sierra Health and Life Insurance Company, Inc.-(NY) (PPO)-NY"
q45020,1096,"Medicare - UnitedHealthcare Insurance Company (NJ,NY) (PPO)-NY"
q45020,1097,Medicare - UnitedHealthcare Insurance Company of New York (Medicare) (PPO)-NY
q45020,1098,"Medicare - UnitedHealthcare of New York, INC (HMO)-NY"
q45020,1099,"Medicare - UnitedHealthcare of New York, Inc. (HMO)-NY"
q45020,1100,Medicare - Univera Healthcare (HMO)-NY
q45020,1101,Medicare - Village Senior Services Corporation (HMO)-NY
q45020,1102,Medicare - VNS CHOICE (HMO)-NY
q45020,1103,"Medicare - WellCare of New York, Inc. (HMO/POS)-NY"
q45020,1104,Commercial - Aetna Health Inc. (Pennsylvania) - Ohio (HMO/POS)-OH
q45020,1105,Commercial - Aetna Life Insurance Company (Ohio) (PPO/EPO)-OH
q45020,1106,Commercial - AultCare Corporation (PPO)-OH
q45020,1107,Commercial - AultCare Insurance Company (HMO)-OH
q45020,1108,Commercial - Cigna Health and Life Insurance Company - Ohio (HMO/POS/PPO)-OH
q45020,1109,Commercial - Community Insurance Company dba Anthem Blue Cross and Blue Shield in Ohio (HMO/POS)-OH
q45020,1110,Commercial - Community Insurance Company dba Anthem Blue Cross and Blue Shield in Ohio (PPO/EPO)-OH
q45020,1111,Commercial - Compass Rose Health Plan (PPO)-OH
q45020,1112,Commercial - Connecticut General Life Insurance Company - Ohio (HMO/POS/PPO)-OH
q45020,1113,Commercial - Consumers Life Insurance Company (HMO)-OH
q45020,1114,Commercial - HealthSpan Integrated Care (HMO)-OH
q45020,1115,"Commercial - Humana Health Plan of Ohio, Inc. (HMO/POS)-OH"
q45020,1116,Commercial - Medical Health Insuring Corporation of Ohio (MHICO) (HMO)-OH
q45020,1117,Commercial - Medical Mutual of Ohio (HMO/POS/PPO)-OH
q45020,1118,Commercial - Paramount Insurance Company (HMO)-OH
q45020,1119,"Commercial - Summa Insurance Company, Inc (PPO)-OH"
q45020,1120,"Commercial - The Health Plan of the Upper Ohio Valley, Inc. dba The Health Plan (HMO)-OH"
q45020,1121,Commercial - UnitedHealthcare Insurance Company (Ohio) (PPO)-OH
q45020,1122,"Commercial - UnitedHealthcare Services, Inc. (Ohio) (PPO)-OH"
q45020,1123,Medicaid - Aetna Better Health of Ohio (HMO)-OH
q45020,1124,Medicaid - Buckeye Health Plan (HMO)-OH
q45020,1125,Medicaid - CareSource (HMO)-OH
q45020,1126,"Medicaid - Molina Healthcare of Ohio, Inc. (HMO)-OH"
q45020,1127,Medicaid - Paramount Advantage (HMO)-OH
q45020,1128,"Medicaid - UnitedHealthcare Community Plan of Ohio, Inc. (HMO)-OH"
q45020,1129,Medicare - Aetna Better Health of Ohio (HMO)-OH
q45020,1130,Medicare - Aetna Health Inc. (Pennsylvania) - Ohio (HMO)-OH
q45020,1131,Medicare - Aetna Life Insurance Company (Ohio) (PPO)-OH
q45020,1132,Medicare - Aetna Life Insurance Company (Regional OH) (PPO)-OH
q45020,1133,"Medicare - Anthem Insurance Companies, Inc. dba Anthem Blue Cross and Blue Shield in Indiana (Regional) (PPO)-OH"
q45020,1134,Medicare - AultCare Health Insuring Corporation (AHIC) dba PrimeTime Health Plan (HMO/POS)-OH
q45020,1135,Medicare - Buckeye Health Plan (HMO)-OH
q45020,1136,Medicare - Care Improvement Plus South Central Insurance Company (HMO/POS)-OH
q45020,1137,Medicare - CareSource (HMO)-OH
q45020,1138,Medicare - Community Insurance Company dba Anthem Blue Cross and Blue Shield in Ohio (HMO)-OH
q45020,1139,Medicare - Coventry Health and Life Insurance Company (Iowa) (PPO)-OH
q45020,1140,"Medicare - Gateway Health Plan, Inc. (HMO)-OH"
q45020,1141,Medicare - HealthSpan Integrated Care (HMO)-OH
q45020,1142,Medicare - Humana Insurance Company (PPO)-OH
q45020,1143,Medicare - Humana Insurance Company (Ohio) (PPO)-OH
q45020,1144,Medicare - Humana Wisconsin Health Organization Insurance Corporation (Ohio) (HMO)-OH
q45020,1145,Medicare - Medical Mutual of Ohio (HMO)-OH
q45020,1146,Medicare - Medical Mutual of Ohio (PPO)-OH
q45020,1147,"Medicare - Meridian Health Plan of Michigan, Inc. (HMO)-OH"
q45020,1148,"Medicare - Molina Healthcare of Ohio, Inc. (HMO)-OH"
q45020,1149,"Medicare - Mt. Carmel Health Plan, Inc. (HMO)-OH"
q45020,1150,"Medicare - Mt. Carmel Health Plan, Inc. (PPO)-OH"
q45020,1151,"Medicare - Paramount Care, Inc. (HMO)-OH"
q45020,1152,"Medicare - Premier Health Plan, Inc. (HMO)-OH"
q45020,1153,Medicare - RiverLink Health (HMO)-OH
q45020,1154,"Medicare - Sierra Health and Life Insurance Company, Inc. (IN,MI,OH) (PPO)-OH"
q45020,1155,"Medicare - SummaCare, Inc. (HMO/POS)-OH"
q45020,1156,"Medicare - The Health Plan of the Upper Ohio Valley, Inc. dba The Health Plan (HMO)-OH"
q45020,1157,"Medicare - The Health Plan of the Upper Ohio Valley, Inc. dba The Health Plan (PPO)-OH"
q45020,1158,"Medicare - UnitedHealthcare Community Plan of Ohio, Inc. (HMO)-OH"
q45020,1159,"Medicare - UnitedHealthcare Insurance Company (IN,IL,MI,MN,OH,WI) (PPO)-OH"
q45020,1160,"Medicare - UnitedHealthcare of Wisconsin, Inc. - Ohio (HMO/POS)-OH"
q45020,1161,Commercial - Aetna Health Inc. (Pennsylvania) - Oklahoma (HMO/POS)-OK
q45020,1162,Commercial - Aetna Life Insurance Company (Oklahoma) (PPO/EPO)-OK
q45020,1163,Commercial - CommunityCare Managed Healthcare Plans of Oklahoma (HMO)-OK
q45020,1164,Commercial - Compass Rose Health Plan (PPO)-OK
q45020,1165,"Commercial - GlobalHealth, Inc. (HMO)-OK"
q45020,1166,"Commercial - United Healthcare Services, Inc (Oklahoma) (PPO)-OK"
q45020,1167,Commercial - UnitedHealthcare Insurance Company (Oklahoma) (PPO)-OK
q45020,1168,Commercial - UnitedHealthcare of Oklahoma (HMO)-OK
q45020,1169,Medicare - Aetna Health Inc. (Pennsylvania) - Oklahoma (HMO)-OK
q45020,1170,Medicare - Aetna Life Insurance Company (Oklahoma) (PPO)-OK
q45020,1171,Medicare - Blue Cross and Blue Shield of Illinois/Blue Cross Blue Shield of New Mexico (PPO)-OK
q45020,1172,Medicare - Blue Cross and Blue Shield of Illinois/Blue Cross Blue Shield of New Mexico (HMO)-OK
q45020,1173,Medicare - CommunityCare Managed Healthcare Plans of Oklahoma (HMO)-OK
q45020,1174,Medicare - Coventry Health and Life Insurance Company (Iowa) (PPO)-OK
q45020,1175,"Medicare - Coventry Health Care of Missouri, Inc. (HMO/POS)-OK"
q45020,1176,"Medicare - GlobalHealth, Inc. (HMO)-OK"
q45020,1177,Medicare - Humana Insurance Company (PPO)-OK
q45020,1178,"Medicare - Humana Regional Health Plan, Inc. (Oklahoma) (HMO)-OK"
q45020,1179,"Medicare - Sierra Health and Life Insurance Company, Inc. (AR,LA,NM,OK,TX) (PPO)-OK"
q45020,1180,"Medicare - UnitedHealthcare Insurance Company (AR,LA,OK,TX) (PPO)-OK"
q45020,1181,"Medicare - UnitedHealthcare of Oklahoma, Inc. (HMO)-OK"
q45020,1182,Commercial - Aetna Life Insurance Company (Oregon) (PPO/EPO)-OR
q45020,1183,Commercial - Cigna Health and Life Insurance Company - Oregon (PPO)-OR
q45020,1184,Commercial - Compass Rose Health Plan (PPO)-OR
q45020,1185,Commercial - Connecticut General Life Insurance Company - Oregon (PPO)-OR
q45020,1186,"Commercial - Kaiser Foundation Health Plan of the Northwest, Inc. (HMO)-OR"
q45020,1187,"Commercial - Moda Health Plan, Inc. (Oregon) (POS)-OR"
q45020,1188,"Commercial - Moda Health Plan, Inc. (Oregon) (PPO)-OR"
q45020,1189,Commercial - PacificSource Health Plans - Oregon (PPO)-OR
q45020,1190,Commercial - Providence Health Plans - Oregon (PPO)-OR
q45020,1191,Commercial - Regence BlueCross BlueShield of Oregon (PPO)-OR
q45020,1192,"Commercial - United Healthcare Services, Inc (Oregon) (PPO)-OR"
q45020,1193,Commercial - UnitedHealthcare Insurance Company (Oregon) (PPO)-OR
q45020,1194,"Commercial - UnitedHealthcare Military & Veterans Services, LLC (POS)-OR"
q45020,1195,"Medicaid - FamilyCare, Inc. (HMO)-OR"
q45020,1196,Medicaid - Samaritan Advantage Health Plans HMO (HMO)-OR
q45020,1197,Medicaid - Trillium Community Health Plan (HMO)-OR
q45020,1198,"Medicare - ATRIO Health Plans, Inc. (PPO)-OR"
q45020,1199,"Medicare - ATRIO Health Plans, Inc. (HMO)-OR"
q45020,1200,"Medicare - Health Net Health Plan of Oregon, Inc (HMO)-OR"
q45020,1201,Medicare - Health Net Life Insurance Company (Medicare) (PPO)-OR
q45020,1202,Medicare - Health Plan of CareOregon (POS)-OR
q45020,1203,"Medicare - Kaiser Foundation Health Plan of the Northwest, Inc. (HMO)-OR"
q45020,1204,"Medicare - Moda Health Plan, Inc. (Oregon) (PPO)-OR"
q45020,1205,"Medicare - Moda Health Plan, Inc. (Oregon) (HMO)-OR"
q45020,1206,Medicare - PacificSource Community Health Plans Inc. (HMO/POS)-OR
q45020,1207,Medicare - PacificSource Community Health Plans Inc. (PPO)-OR
q45020,1208,Medicare - Providence Health Assurance (HMO/POS)-OR
q45020,1209,Medicare - Regence BlueCross BlueShield of Oregon (HMO)-OR
q45020,1210,Medicare - Regence BlueCross BlueShield of Oregon (PPO)-OR
q45020,1211,Medicare - Samaritan Advantage Health Plans HMO (HMO)-OR
q45020,1212,"Medicare - Sierra Health and Life Insurance Company, Inc. (ID,OR,WA) (PPO)-OR"
q45020,1213,Medicare - Trillium Community Health Plan (PPO)-OR
q45020,1214,Medicare - Trillium Community Health Plan (HMO)-OR
q45020,1215,Medicare - UnitedHealthcare Insurance Company - Oregon / Washington (HMO)-OR
q45020,1216,"Medicare - UnitedHealthcare Insurance Company(ID,OR) (PPO)-OR"
